Date;Time;Sensor;Value
22.10.2018;07:16:50;livingroom_motiondetector;1
22.10.2018;07:18:32;livingroom_humidity;40
22.10.2018;07:18:32;livingroom_temperature;23,2
22.10.2018;07:18:35;house_power;1176
22.10.2018;07:18:43;livingroom_co2;430
22.10.2018;07:19:05;office_co2;34306
22.10.2018;07:19:42;garden_brightness;8
22.10.2018;07:19:42;garden_windspeed;0
22.10.2018;07:20:35;house_power;313
22.10.2018;07:20:51;livingroom_humidity;40
22.10.2018;07:20:51;livingroom_temperature;23,2
22.10.2018;07:21:31;livingroom_motiondetector;0
22.10.2018;07:22:27;garden_brightness;8
22.10.2018;07:22:27;garden_windspeed;0
22.10.2018;07:22:55;livingroom_humidity;40
22.10.2018;07:22:55;livingroom_temperature;23,2
22.10.2018;07:23:00;livingroom_co2;420
22.10.2018;07:23:24;house_power;243
22.10.2018;07:24:58;garden_brightness;8
22.10.2018;07:24:58;garden_windspeed;0
22.10.2018;07:25:49;livingroom_humidity;40
22.10.2018;07:25:49;livingroom_temperature;23,2
22.10.2018;07:25:59;house_power;229
22.10.2018;07:26:10;office_power;0
22.10.2018;07:26:21;livingroom_co2;430
22.10.2018;07:27:06;livingroom_co2;440
22.10.2018;07:27:14;garden_brightness;8
22.10.2018;07:27:14;garden_windspeed;0
22.10.2018;07:28:20;house_power;232
22.10.2018;07:28:28;livingroom_humidity;40
22.10.2018;07:28:28;livingroom_temperature;23,2
22.10.2018;07:29:16;garden_brightness;8
22.10.2018;07:29:16;garden_windspeed;0
22.10.2018;07:29:52;livingroom_co2;430
22.10.2018;07:30:26;house_power;756
22.10.2018;07:30:39;office_doorcontact;0
22.10.2018;07:30:53;livingroom_humidity;40
22.10.2018;07:30:53;livingroom_temperature;23,2
22.10.2018;07:31:41;livingroom_motiondetector;1
22.10.2018;07:32:07;garden_windspeed;0
22.10.2018;07:32:08;garden_brightness;8
22.10.2018;07:32:55;bath_motiondetector;1
22.10.2018;07:33:04;livingroom_humidity;40
22.10.2018;07:33:04;livingroom_temperature;23,2
22.10.2018;07:33:21;house_power;255
22.10.2018;07:33:25;bath_motiondetector;1
22.10.2018;07:33:55;bath_motiondetector;1
22.10.2018;07:34:06;office_co2;34306
22.10.2018;07:34:25;bath_motiondetector;1
22.10.2018;07:34:45;garden_brightness;8
22.10.2018;07:34:45;garden_windspeed;0
22.10.2018;07:34:55;bath_motiondetector;1
22.10.2018;07:35:25;bath_motiondetector;1
22.10.2018;07:35:55;bath_motiondetector;1
22.10.2018;07:36:03;house_power;254
22.10.2018;07:36:04;livingroom_humidity;40
22.10.2018;07:36:04;livingroom_temperature;23,2
22.10.2018;07:36:22;livingroom_motiondetector;0
22.10.2018;07:36:25;bath_motiondetector;1
22.10.2018;07:36:41;livingroom_motiondetector;1
22.10.2018;07:36:55;bath_motiondetector;1
22.10.2018;07:37:07;garden_brightness;8
22.10.2018;07:37:07;garden_windspeed;0
22.10.2018;07:37:11;livingroom_co2;440
22.10.2018;07:37:30;bath_motiondetector;0
22.10.2018;07:37:37;eatingroom_doorcontact;0
22.10.2018;07:38:07;livingroom_co2;430
22.10.2018;07:38:30;house_power;197
22.10.2018;07:38:50;livingroom_humidity;40
22.10.2018;07:38:50;livingroom_temperature;23,2
22.10.2018;07:39:15;garden_windspeed;0
22.10.2018;07:39:16;garden_brightness;8
22.10.2018;07:39:57;sleepingroom_doorcontactright;0
22.10.2018;07:40:42;house_power;213
22.10.2018;07:41:13;office_power;0
22.10.2018;07:41:21;livingroom_humidity;40
22.10.2018;07:41:21;livingroom_temperature;23,2
22.10.2018;07:41:22;livingroom_motiondetector;0
22.10.2018;07:41:40;office_power;21
22.10.2018;07:41:43;office_power;43
22.10.2018;07:41:46;office_power;65
22.10.2018;07:41:52;office_power;60
22.10.2018;07:41:55;office_power;53
22.10.2018;07:41:58;office_power;47
22.10.2018;07:42:01;office_power;44
22.10.2018;07:42:04;office_power;41
22.10.2018;07:42:10;office_power;36
22.10.2018;07:42:13;office_power;31
22.10.2018;07:42:13;garden_brightness;8
22.10.2018;07:42:13;garden_windspeed;0
22.10.2018;07:42:19;office_power;28
22.10.2018;07:42:40;office_power;34
22.10.2018;07:42:41;house_power;249
22.10.2018;07:42:52;office_power;31
22.10.2018;07:42:55;office_power;28
22.10.2018;07:42:58;livingroom_co2;442
22.10.2018;07:43:16;office_power;25
22.10.2018;07:43:19;livingroom_co2;453
22.10.2018;07:43:28;office_power;28
22.10.2018;07:43:38;livingroom_humidity;40
22.10.2018;07:43:38;livingroom_temperature;23,2
22.10.2018;07:43:43;office_power;24
22.10.2018;07:43:59;livingroom_co2;463
22.10.2018;07:44:16;office_power;21
22.10.2018;07:44:19;office_power;17
22.10.2018;07:44:22;office_power;12
22.10.2018;07:44:24;livingroom_co2;474
22.10.2018;07:44:25;office_power;6
22.10.2018;07:44:28;office_power;3
22.10.2018;07:44:31;office_power;0
22.10.2018;07:44:57;garden_brightness;9
22.10.2018;07:44:57;garden_windspeed;0
22.10.2018;07:45:04;livingroom_co2;484
22.10.2018;07:45:21;livingroom_motiondetector;1
22.10.2018;07:45:29;house_power;208
22.10.2018;07:45:40;livingroom_humidity;40
22.10.2018;07:45:40;livingroom_temperature;23,2
22.10.2018;07:46:00;livingroom_co2;494
22.10.2018;07:46:25;livingroom_co2;505
22.10.2018;07:47:26;garden_brightness;10
22.10.2018;07:47:26;garden_windspeed;0
22.10.2018;07:47:40;livingroom_co2;515
22.10.2018;07:48:02;house_power;194
22.10.2018;07:48:32;livingroom_humidity;40
22.10.2018;07:48:32;livingroom_temperature;23,2
22.10.2018;07:49:07;office_co2;34306
22.10.2018;07:49:40;garden_brightness;11
22.10.2018;07:49:40;garden_windspeed;0
22.10.2018;07:50:02;livingroom_motiondetector;0
22.10.2018;07:50:21;house_power;195
22.10.2018;07:50:32;livingroom_co2;505
22.10.2018;07:51:10;livingroom_humidity;40
22.10.2018;07:51:10;livingroom_temperature;23,2
22.10.2018;07:51:13;livingroom_co2;494
22.10.2018;07:51:40;garden_windspeed;0
22.10.2018;07:51:41;garden_brightness;13
22.10.2018;07:51:53;livingroom_co2;483
22.10.2018;07:52:26;house_power;306
22.10.2018;07:53:33;livingroom_humidity;40
22.10.2018;07:53:33;livingroom_temperature;23,2
22.10.2018;07:54:30;garden_brightness;16
22.10.2018;07:54:30;garden_windspeed;0
22.10.2018;07:55:19;house_power;295
22.10.2018;07:55:42;livingroom_humidity;40
22.10.2018;07:55:42;livingroom_temperature;23,2
22.10.2018;07:55:49;livingroom_co2;493
22.10.2018;07:57:06;garden_brightness;20
22.10.2018;07:57:06;garden_windspeed;0
22.10.2018;07:57:58;house_power;286
22.10.2018;07:58:40;livingroom_humidity;40
22.10.2018;07:58:40;livingroom_temperature;23,2
22.10.2018;07:59:26;garden_brightness;27
22.10.2018;07:59:26;garden_windspeed;0
22.10.2018;07:59:34;office_power;0
22.10.2018;07:59:51;livingroom_co2;483
22.10.2018;08:00:23;house_power;301
22.10.2018;08:01:24;livingroom_humidity;40
22.10.2018;08:01:24;livingroom_temperature;23,2
22.10.2018;08:01:33;garden_brightness;32
22.10.2018;08:01:33;garden_windspeed;0
22.10.2018;08:02:27;livingroom_co2;473
22.10.2018;08:02:34;house_power;298
22.10.2018;08:03:42;livingroom_co2;483
22.10.2018;08:03:53;livingroom_humidity;40
22.10.2018;08:03:53;livingroom_temperature;23,1
22.10.2018;08:04:08;office_co2;34306
22.10.2018;08:04:29;garden_brightness;42
22.10.2018;08:04:29;garden_windspeed;0
22.10.2018;08:04:38;livingroom_co2;473
22.10.2018;08:05:19;livingroom_co2;463
22.10.2018;08:05:34;house_power;299
22.10.2018;08:06:08;livingroom_humidity;39
22.10.2018;08:06:08;livingroom_temperature;23,2
22.10.2018;08:06:19;livingroom_co2;473
22.10.2018;08:07:10;garden_brightness;52
22.10.2018;08:07:10;garden_windspeed;0
22.10.2018;08:08:09;livingroom_humidity;40
22.10.2018;08:08:09;livingroom_temperature;23,2
22.10.2018;08:08:19;house_power;291
22.10.2018;08:08:50;livingroom_co2;463
22.10.2018;08:09:38;garden_brightness;60
22.10.2018;08:09:38;garden_windspeed;0
22.10.2018;08:10:01;livingroom_co2;474
22.10.2018;08:10:51;house_power;296
22.10.2018;08:10:59;livingroom_humidity;40
22.10.2018;08:10:59;livingroom_temperature;23,2
22.10.2018;08:11:50;garden_brightness;66
22.10.2018;08:11:50;garden_windspeed;0
22.10.2018;08:13:08;house_power;291
22.10.2018;08:13:35;livingroom_humidity;39
22.10.2018;08:13:35;livingroom_temperature;23,2
22.10.2018;08:14:37;office_power;0
22.10.2018;08:14:52;garden_windspeed;0
22.10.2018;08:14:53;garden_brightness;77
22.10.2018;08:15:11;house_power;197
22.10.2018;08:15:38;livingroom_co2;484
22.10.2018;08:15:56;livingroom_humidity;40
22.10.2018;08:15:56;livingroom_temperature;23,2
22.10.2018;08:16:58;livingroom_co2;474
22.10.2018;08:17:41;garden_brightness;85
22.10.2018;08:17:41;garden_windspeed;0
22.10.2018;08:17:54;livingroom_co2;464
22.10.2018;08:18:03;house_power;193
22.10.2018;08:18:03;livingroom_humidity;40
22.10.2018;08:18:03;livingroom_temperature;23,2
22.10.2018;08:19:09;office_co2;34306
22.10.2018;08:20:14;garden_brightness;91
22.10.2018;08:20:14;garden_windspeed;0
22.10.2018;08:20:40;house_power;193
22.10.2018;08:20:59;livingroom_humidity;40
22.10.2018;08:20:59;livingroom_temperature;23,2
22.10.2018;08:22:33;garden_brightness;96
22.10.2018;08:22:33;garden_windspeed;0
22.10.2018;08:23:03;house_power;191
22.10.2018;08:23:41;livingroom_humidity;39
22.10.2018;08:23:41;livingroom_temperature;23,2
22.10.2018;08:24:14;office_doorcontact;0
22.10.2018;08:24:38;garden_brightness;101
22.10.2018;08:24:38;garden_windspeed;0
22.10.2018;08:25:13;house_power;190
22.10.2018;08:25:53;livingroom_co2;474
22.10.2018;08:26:09;livingroom_humidity;39
22.10.2018;08:26:09;livingroom_temperature;23,2
22.10.2018;08:27:32;garden_brightness;108
22.10.2018;08:27:32;garden_windspeed;0
22.10.2018;08:27:54;livingroom_co2;464
22.10.2018;08:28:11;house_power;192
22.10.2018;08:28:22;livingroom_humidity;39
22.10.2018;08:28:22;livingroom_temperature;23,2
22.10.2018;08:28:54;livingroom_co2;454
22.10.2018;08:29:40;office_power;0
22.10.2018;08:29:54;livingroom_co2;464
22.10.2018;08:30:12;garden_brightness;114
22.10.2018;08:30:12;garden_windspeed;0
22.10.2018;08:30:54;house_power;198
22.10.2018;08:31:25;livingroom_humidity;39
22.10.2018;08:31:25;livingroom_temperature;23,2
22.10.2018;08:32:15;livingroom_co2;454
22.10.2018;08:32:37;garden_brightness;120
22.10.2018;08:32:37;garden_windspeed;0
22.10.2018;08:33:16;eatingroom_doorcontact;0
22.10.2018;08:33:24;house_power;194
22.10.2018;08:34:10;office_co2;34306
22.10.2018;08:34:13;livingroom_humidity;40
22.10.2018;08:34:13;livingroom_temperature;23,2
22.10.2018;08:34:48;garden_brightness;123
22.10.2018;08:34:48;garden_windspeed;0
22.10.2018;08:35:39;house_power;195
22.10.2018;08:36:18;livingroom_co2;444
22.10.2018;08:36:47;livingroom_humidity;39
22.10.2018;08:36:47;livingroom_temperature;23,2
22.10.2018;08:36:58;livingroom_co2;454
22.10.2018;08:37:41;house_power;193
22.10.2018;08:37:49;garden_brightness;129
22.10.2018;08:37:49;garden_windspeed;0
22.10.2018;08:39:07;livingroom_humidity;39
22.10.2018;08:39:07;livingroom_temperature;23,2
22.10.2018;08:40:31;house_power;192
22.10.2018;08:40:35;garden_brightness;137
22.10.2018;08:40:35;garden_windspeed;0
22.10.2018;08:41:12;livingroom_humidity;39
22.10.2018;08:41:12;livingroom_temperature;23,2
22.10.2018;08:42:25;livingroom_co2;444
22.10.2018;08:43:00;livingroom_co2;454
22.10.2018;08:43:06;garden_brightness;143
22.10.2018;08:43:06;garden_windspeed;0
22.10.2018;08:43:06;house_power;194
22.10.2018;08:44:06;livingroom_co2;443
22.10.2018;08:44:07;livingroom_humidity;39
22.10.2018;08:44:07;livingroom_temperature;23,2
22.10.2018;08:44:40;office_power;0
22.10.2018;08:45:24;garden_brightness;149
22.10.2018;08:45:24;garden_windspeed;0
22.10.2018;08:45:28;house_power;190
22.10.2018;08:46:47;livingroom_humidity;39
22.10.2018;08:46:47;livingroom_temperature;23,2
22.10.2018;08:47:26;garden_brightness;154
22.10.2018;08:47:26;garden_windspeed;0
22.10.2018;08:47:35;house_power;198
22.10.2018;08:47:37;livingroom_co2;433
22.10.2018;08:49:11;office_co2;34306
22.10.2018;08:49:13;livingroom_humidity;39
22.10.2018;08:49:13;livingroom_temperature;23,2
22.10.2018;08:49:18;livingroom_co2;423
22.10.2018;08:50:19;garden_brightness;160
22.10.2018;08:50:19;garden_windspeed;0
22.10.2018;08:50:31;house_power;193
22.10.2018;08:51:14;livingroom_co2;433
22.10.2018;08:51:24;livingroom_humidity;39
22.10.2018;08:51:24;livingroom_temperature;23,2
22.10.2018;08:51:55;livingroom_co2;444
22.10.2018;08:52:57;garden_brightness;162
22.10.2018;08:52:57;garden_windspeed;0
22.10.2018;08:53:13;house_power;304
22.10.2018;08:53:25;livingroom_co2;434
22.10.2018;08:54:25;livingroom_humidity;39
22.10.2018;08:54:25;livingroom_temperature;23,2
22.10.2018;08:55:11;livingroom_co2;424
22.10.2018;08:55:20;garden_brightness;164
22.10.2018;08:55:20;garden_windspeed;0
22.10.2018;08:55:41;house_power;295
22.10.2018;08:57:12;livingroom_humidity;39
22.10.2018;08:57:12;livingroom_temperature;23,2
22.10.2018;08:57:29;garden_brightness;166
22.10.2018;08:57:29;garden_windspeed;0
22.10.2018;08:57:55;house_power;284
22.10.2018;08:59:23;livingroom_co2;434
22.10.2018;08:59:43;office_power;0
22.10.2018;08:59:44;livingroom_humidity;39
22.10.2018;08:59:44;livingroom_temperature;23,2
22.10.2018;08:59:54;house_power;294
22.10.2018;09:00:28;garden_brightness;166
22.10.2018;09:00:28;garden_windspeed;0
22.10.2018;09:02:02;livingroom_humidity;39
22.10.2018;09:02:02;livingroom_temperature;23,2
22.10.2018;09:02:42;house_power;193
22.10.2018;09:03:12;garden_brightness;164
22.10.2018;09:03:12;garden_windspeed;0
22.10.2018;09:04:05;livingroom_humidity;39
22.10.2018;09:04:05;livingroom_temperature;23,2
22.10.2018;09:04:12;office_co2;34306
22.10.2018;09:05:16;house_power;189
22.10.2018;09:05:42;garden_brightness;164
22.10.2018;09:05:42;garden_windspeed;0
22.10.2018;09:06:58;livingroom_humidity;39
22.10.2018;09:06:58;livingroom_temperature;23,2
22.10.2018;09:07:36;house_power;365
22.10.2018;09:07:58;garden_brightness;164
22.10.2018;09:07:58;garden_windspeed;0
22.10.2018;09:08:22;livingroom_co2;424
22.10.2018;09:09:36;livingroom_humidity;39
22.10.2018;09:09:36;livingroom_temperature;23,2
22.10.2018;09:09:42;house_power;299
22.10.2018;09:09:59;garden_brightness;164
22.10.2018;09:09:59;garden_windspeed;0
22.10.2018;09:12:00;livingroom_humidity;39
22.10.2018;09:12:00;livingroom_temperature;23,2
22.10.2018;09:12:36;house_power;291
22.10.2018;09:12:49;garden_brightness;155
22.10.2018;09:12:49;garden_windspeed;1,01
22.10.2018;09:14:10;livingroom_humidity;39
22.10.2018;09:14:10;livingroom_temperature;23,2
22.10.2018;09:14:46;office_power;0
22.10.2018;09:15:17;house_power;281
22.10.2018;09:15:25;garden_brightness;157
22.10.2018;09:15:25;garden_windspeed;0,9
22.10.2018;09:17:09;livingroom_humidity;39
22.10.2018;09:17:09;livingroom_temperature;23,2
22.10.2018;09:17:41;livingroom_co2;414
22.10.2018;09:17:43;house_power;272
22.10.2018;09:17:47;garden_brightness;155
22.10.2018;09:17:47;garden_windspeed;0
22.10.2018;09:19:13;office_co2;34306
22.10.2018;09:19:54;garden_brightness;153
22.10.2018;09:19:54;garden_windspeed;0
22.10.2018;09:19:54;house_power;277
22.10.2018;09:19:54;livingroom_humidity;39
22.10.2018;09:19:54;livingroom_temperature;23,2
22.10.2018;09:20:58;office_doorcontact;0
22.10.2018;09:21:52;house_power;281
22.10.2018;09:22:24;livingroom_humidity;39
22.10.2018;09:22:24;livingroom_temperature;23,2
22.10.2018;09:22:51;garden_brightness;150
22.10.2018;09:22:51;garden_windspeed;0
22.10.2018;09:24:39;house_power;280
22.10.2018;09:24:40;livingroom_humidity;39
22.10.2018;09:24:40;livingroom_temperature;23,2
22.10.2018;09:24:49;livingroom_co2;424
22.10.2018;09:25:34;garden_brightness;149
22.10.2018;09:25:34;garden_windspeed;0
22.10.2018;09:25:54;livingroom_co2;413
22.10.2018;09:26:42;livingroom_humidity;39
22.10.2018;09:26:42;livingroom_temperature;23,2
22.10.2018;09:27:11;house_power;187
22.10.2018;09:27:30;livingroom_co2;403
22.10.2018;09:28:02;garden_brightness;146
22.10.2018;09:28:02;garden_windspeed;0
22.10.2018;09:29:29;house_power;188
22.10.2018;09:29:31;livingroom_co2;413
22.10.2018;09:29:33;livingroom_humidity;39
22.10.2018;09:29:33;livingroom_temperature;23,2
22.10.2018;09:29:49;office_power;0
22.10.2018;09:30:15;garden_brightness;144
22.10.2018;09:30:15;garden_windspeed;0
22.10.2018;09:31:33;house_power;199
22.10.2018;09:32:09;livingroom_humidity;39
22.10.2018;09:32:09;livingroom_temperature;23,2
22.10.2018;09:33:08;livingroom_co2;402
22.10.2018;09:33:19;garden_brightness;139
22.10.2018;09:33:19;garden_windspeed;0
22.10.2018;09:34:13;eatingroom_doorcontact;0
22.10.2018;09:34:14;office_co2;34306
22.10.2018;09:34:25;house_power;193
22.10.2018;09:34:31;livingroom_humidity;39
22.10.2018;09:34:31;livingroom_temperature;23,2
22.10.2018;09:35:44;livingroom_co2;413
22.10.2018;09:36:07;garden_brightness;135
22.10.2018;09:36:07;garden_windspeed;0
22.10.2018;09:36:39;livingroom_humidity;39
22.10.2018;09:36:39;livingroom_temperature;23,2
22.10.2018;09:37:04;house_power;194
22.10.2018;09:38:25;livingroom_co2;423
22.10.2018;09:38:42;garden_brightness;132
22.10.2018;09:38:42;garden_windspeed;0
22.10.2018;09:39:28;house_power;193
22.10.2018;09:39:36;livingroom_humidity;39
22.10.2018;09:39:36;livingroom_temperature;23,3
22.10.2018;09:41:02;garden_brightness;131
22.10.2018;09:41:02;garden_windspeed;0
22.10.2018;09:41:38;house_power;189
22.10.2018;09:42:12;livingroom_co2;413
22.10.2018;09:42:19;livingroom_humidity;39
22.10.2018;09:42:19;livingroom_temperature;23,3
22.10.2018;09:43:07;garden_brightness;130
22.10.2018;09:43:07;garden_windspeed;0
22.10.2018;09:44:37;house_power;190
22.10.2018;09:44:48;livingroom_humidity;39
22.10.2018;09:44:48;livingroom_temperature;23,3
22.10.2018;09:44:52;office_power;0
22.10.2018;09:46:02;garden_brightness;128
22.10.2018;09:46:02;garden_windspeed;0
22.10.2018;09:47:02;livingroom_humidity;39
22.10.2018;09:47:02;livingroom_temperature;23,2
22.10.2018;09:47:21;house_power;187
22.10.2018;09:48:43;garden_brightness;127
22.10.2018;09:48:43;garden_windspeed;3
22.10.2018;09:49:15;office_co2;34306
22.10.2018;09:49:52;house_power;187
22.10.2018;09:50:06;livingroom_humidity;39
22.10.2018;09:50:06;livingroom_temperature;23,3
22.10.2018;09:51:09;garden_brightness;126
22.10.2018;09:51:09;garden_windspeed;0
22.10.2018;09:52:08;house_power;186
22.10.2018;09:52:36;livingroom_co2;425
22.10.2018;09:52:55;livingroom_humidity;39
22.10.2018;09:52:55;livingroom_temperature;23,3
22.10.2018;09:53:21;garden_brightness;124
22.10.2018;09:53:21;garden_windspeed;1,02
22.10.2018;09:54:10;house_power;186
22.10.2018;09:55:30;livingroom_humidity;39
22.10.2018;09:55:30;livingroom_temperature;23,3
22.10.2018;09:56:22;garden_brightness;122
22.10.2018;09:56:22;garden_windspeed;3
22.10.2018;09:56:28;livingroom_co2;413
22.10.2018;09:57:01;house_power;186
22.10.2018;09:57:50;livingroom_humidity;39
22.10.2018;09:57:50;livingroom_temperature;23,3
22.10.2018;09:57:59;livingroom_co2;403
22.10.2018;09:59:09;garden_brightness;121
22.10.2018;09:59:09;garden_windspeed;1,03
22.10.2018;09:59:37;house_power;212
22.10.2018;09:59:55;office_power;0
22.10.2018;09:59:56;livingroom_humidity;39
22.10.2018;09:59:56;livingroom_temperature;23,3
22.10.2018;10:00:04;livingroom_co2;413
22.10.2018;10:01:42;garden_brightness;119
22.10.2018;10:01:42;garden_windspeed;1,01
22.10.2018;10:02:00;house_power;218
22.10.2018;10:02:52;livingroom_humidity;39
22.10.2018;10:02:52;livingroom_temperature;23,3
22.10.2018;10:04:00;garden_brightness;120
22.10.2018;10:04:00;garden_windspeed;0
22.10.2018;10:04:08;house_power;329
22.10.2018;10:04:16;office_co2;34306
22.10.2018;10:04:37;livingroom_co2;402
22.10.2018;10:05:33;livingroom_humidity;39
22.10.2018;10:05:33;livingroom_temperature;23,3
22.10.2018;10:06:04;garden_brightness;121
22.10.2018;10:06:04;garden_windspeed;0
22.10.2018;10:06:58;livingroom_co2;412
22.10.2018;10:07:05;house_power;319
22.10.2018;10:07:59;livingroom_humidity;39
22.10.2018;10:07:59;livingroom_temperature;23,3
22.10.2018;10:08:57;garden_brightness;121
22.10.2018;10:08:57;garden_windspeed;0
22.10.2018;10:09:48;house_power;311
22.10.2018;10:10:12;livingroom_humidity;39
22.10.2018;10:10:12;livingroom_temperature;23,3
22.10.2018;10:10:34;livingroom_co2;422
22.10.2018;10:11:30;livingroom_co2;412
22.10.2018;10:11:36;garden_brightness;120
22.10.2018;10:11:36;garden_windspeed;0
22.10.2018;10:12:17;house_power;227
22.10.2018;10:13:13;livingroom_humidity;39
22.10.2018;10:13:13;livingroom_temperature;23,3
22.10.2018;10:14:00;garden_brightness;121
22.10.2018;10:14:00;garden_windspeed;0
22.10.2018;10:14:31;house_power;226
22.10.2018;10:14:58;office_power;0
22.10.2018;10:15:06;livingroom_co2;402
22.10.2018;10:16:01;livingroom_humidity;39
22.10.2018;10:16:01;livingroom_temperature;23,3
22.10.2018;10:16:10;garden_brightness;121
22.10.2018;10:16:10;garden_windspeed;0
22.10.2018;10:16:32;house_power;224
22.10.2018;10:16:37;livingroom_co2;412
22.10.2018;10:17:39;office_doorcontact;0
22.10.2018;10:18:34;livingroom_humidity;39
22.10.2018;10:18:34;livingroom_temperature;23,4
22.10.2018;10:19:10;garden_brightness;120
22.10.2018;10:19:10;garden_windspeed;3
22.10.2018;10:19:17;office_co2;34306
22.10.2018;10:19:21;house_power;315
22.10.2018;10:20:52;livingroom_humidity;39
22.10.2018;10:20:52;livingroom_temperature;23,3
22.10.2018;10:21:55;garden_brightness;118
22.10.2018;10:21:55;garden_windspeed;0
22.10.2018;10:21:55;house_power;331
22.10.2018;10:22:57;livingroom_humidity;39
22.10.2018;10:22:57;livingroom_temperature;23,3
22.10.2018;10:24:16;house_power;226
22.10.2018;10:24:26;garden_brightness;116
22.10.2018;10:24:26;garden_windspeed;0
22.10.2018;10:25:06;livingroom_co2;402
22.10.2018;10:25:50;livingroom_temperature;23,4
22.10.2018;10:25:51;livingroom_humidity;39
22.10.2018;10:26:23;house_power;227
22.10.2018;10:26:42;garden_brightness;119
22.10.2018;10:26:42;garden_windspeed;1,04
22.10.2018;10:27:47;livingroom_co2;412
22.10.2018;10:28:30;livingroom_humidity;39
22.10.2018;10:28:30;livingroom_temperature;23,4
22.10.2018;10:28:44;garden_brightness;119
22.10.2018;10:28:44;garden_windspeed;1,02
22.10.2018;10:29:18;house_power;224
22.10.2018;10:29:59;office_power;0
22.10.2018;10:30:55;livingroom_humidity;39
22.10.2018;10:30:55;livingroom_temperature;23,4
22.10.2018;10:30:58;livingroom_co2;402
22.10.2018;10:31:36;garden_brightness;115
22.10.2018;10:31:36;garden_windspeed;6,1
22.10.2018;10:31:59;house_power;229
22.10.2018;10:32:44;livingroom_co2;412
22.10.2018;10:33:05;livingroom_humidity;39
22.10.2018;10:33:05;livingroom_temperature;23,4
22.10.2018;10:34:12;garden_brightness;117
22.10.2018;10:34:12;garden_windspeed;5,1
22.10.2018;10:34:18;office_co2;34306
22.10.2018;10:34:26;house_power;229
22.10.2018;10:34:57;eatingroom_doorcontact;0
22.10.2018;10:36:05;livingroom_humidity;39
22.10.2018;10:36:05;livingroom_temperature;23,4
22.10.2018;10:36:35;garden_brightness;117
22.10.2018;10:36:35;garden_windspeed;1,03
22.10.2018;10:36:38;house_power;228
22.10.2018;10:38:17;livingroom_co2;402
22.10.2018;10:38:37;house_power;229
22.10.2018;10:38:43;garden_brightness;117
22.10.2018;10:38:43;garden_windspeed;1,03
22.10.2018;10:38:51;livingroom_humidity;39
22.10.2018;10:38:51;livingroom_temperature;23,4
22.10.2018;10:40:13;livingroom_co2;412
22.10.2018;10:41:22;livingroom_humidity;39
22.10.2018;10:41:22;livingroom_temperature;23,4
22.10.2018;10:41:24;house_power;227
22.10.2018;10:41:38;livingroom_co2;401
22.10.2018;10:41:41;garden_brightness;118
22.10.2018;10:41:41;garden_windspeed;1,03
22.10.2018;10:43:39;livingroom_humidity;39
22.10.2018;10:43:39;livingroom_temperature;23,4
22.10.2018;10:43:57;house_power;228
22.10.2018;10:44:24;garden_brightness;119
22.10.2018;10:44:24;garden_windspeed;0
22.10.2018;10:45:02;office_power;0
22.10.2018;10:45:41;livingroom_humidity;39
22.10.2018;10:45:41;livingroom_temperature;23,4
22.10.2018;10:46:16;house_power;227
22.10.2018;10:46:53;garden_brightness;118
22.10.2018;10:46:53;garden_windspeed;1,03
22.10.2018;10:48:21;house_power;199
22.10.2018;10:48:33;livingroom_humidity;39
22.10.2018;10:48:33;livingroom_temperature;23,4
22.10.2018;10:49:08;garden_brightness;118
22.10.2018;10:49:08;garden_windspeed;1,04
22.10.2018;10:49:19;office_co2;34305
22.10.2018;10:51:08;garden_brightness;119
22.10.2018;10:51:08;garden_windspeed;1,04
22.10.2018;10:51:11;livingroom_humidity;39
22.10.2018;10:51:11;livingroom_temperature;23,4
22.10.2018;10:51:14;house_power;199
22.10.2018;10:53:34;livingroom_humidity;39
22.10.2018;10:53:34;livingroom_temperature;23,4
22.10.2018;10:53:54;house_power;200
22.10.2018;10:53:57;garden_brightness;119
22.10.2018;10:53:57;garden_windspeed;1,04
22.10.2018;10:55:42;livingroom_humidity;39
22.10.2018;10:55:42;livingroom_temperature;23,4
22.10.2018;10:56:19;house_power;189
22.10.2018;10:56:33;garden_brightness;119
22.10.2018;10:56:33;garden_windspeed;1,01
22.10.2018;10:56:39;livingroom_co2;402
22.10.2018;10:58:30;house_power;185
22.10.2018;10:58:41;livingroom_humidity;39
22.10.2018;10:58:41;livingroom_temperature;23,4
22.10.2018;10:58:53;garden_brightness;120
22.10.2018;10:58:53;garden_windspeed;0
22.10.2018;11:00:05;office_power;0
22.10.2018;11:01:00;garden_brightness;121
22.10.2018;11:01:00;garden_windspeed;0
22.10.2018;11:01:24;livingroom_humidity;39
22.10.2018;11:01:24;livingroom_temperature;23,4
22.10.2018;11:01:29;house_power;191
22.10.2018;11:03:02;livingroom_co2;412
22.10.2018;11:03:54;livingroom_humidity;39
22.10.2018;11:03:54;livingroom_temperature;23,4
22.10.2018;11:03:56;garden_brightness;121
22.10.2018;11:03:56;garden_windspeed;0,6
22.10.2018;11:04:14;house_power;189
22.10.2018;11:04:20;office_co2;34305
22.10.2018;11:05:14;livingroom_co2;400
22.10.2018;11:06:09;livingroom_humidity;39
22.10.2018;11:06:09;livingroom_temperature;23,4
22.10.2018;11:06:37;garden_brightness;121
22.10.2018;11:06:37;garden_windspeed;1,04
22.10.2018;11:06:46;house_power;302
22.10.2018;11:07:00;livingroom_co2;410
